periode_data,periode_pemantauan,bulan_sampling,titik_sampel,nama_sungai,alamat,latitude,longitude,jenis_parameter,parameter,baku_mutu,hasil_pengukuran
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Kimia,Cd,0.01,0.001
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Kimia,Zn,0.05,0.004
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Kimia,Cu,0.02,0.004
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Kimia,Pb,0.03,0.007
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Kimia,Cr6,0.05,0.002
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Kimia,"Minyak dan Lemak",1,0.9
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Kimia,MBAS,0.2,0.056
2024,"Periode 2",5,"CDG 4",Cideng,"Jalan Surabaya Jl.  Diponegoro",-6.198247433,106.8395844,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Biologi,"Total Coliform",5000,1600001
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Biologi,"Fecal Coliform",1000,1600001
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Fisika,Warna,50,0.9
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Kimia,Sulfat,300,13.92
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Kimia,Klorida,300,24.99
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Kimia,Amoniak,0.2,0.367
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Kimia,"Total N",15,6.946
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Kimia,Ni,0.05,0.004
2024,"Periode 2",5,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"KLT 1","Kalibaru Timur","Jl.  Raya Bogor  Depan YKK",-6.353515176,106.859912,Fisika,TDS,1000,192
2024,"Periode 1",2,"KLT 1","Kalibaru Timur","Jl.  Raya Bogor  Depan YKK",-6.353515176,106.859912,Fisika,TSS,50,118
2024,"Periode 1",2,"KLT 1","Kalibaru Timur","Jl.  Raya Bogor  Depan YKK",-6.353515176,106.859912,Kimia,pH,6.9,6.7750
2024,"Periode 1",2,"KLT 1","Kalibaru Timur","Jl.  Raya Bogor  Depan YKK",-6.353515176,106.859912,Kimia,BOD,3,5.8
2024,"Periode 1",2,"KLT 1","Kalibaru Timur","Jl.  Raya Bogor  Depan YKK",-6.353515176,106.859912,Kimia,COD,25,43.51
2024,"Periode 1",2,"KLT 1","Kalibaru Timur","Jl.  Raya Bogor  Depan YKK",-6.353515176,106.859912,Kimia,DO,4,4.9862
2024,"Periode 1",2,"KLT 1","Kalibaru Timur","Jl.  Raya Bogor  Depan YKK",-6.353515176,106.859912,Kimia,Nitrat,10,0.396
2024,"Periode 1",2,"KLT 1","Kalibaru Timur","Jl.  Raya Bogor  Depan YKK",-6.353515176,106.859912,Kimia,Nitrit,0.06,0.08
2024,"Periode 1",2,"KLT 1","Kalibaru Timur","Jl.  Raya Bogor  Depan YKK",-6.353515176,106.859912,Kimia,"Total P",0.2,0.436
2024,"Periode 1",2,"KLT 1","Kalibaru Timur","Jl.  Raya Bogor  Depan YKK",-6.353515176,106.859912,Kimia,F,1.5,0.118
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Fisika,TSS,50,27
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Kimia,pH,6.9,7.1693
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Kimia,BOD,3,5.6
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Kimia,COD,25,41.78
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Kimia,DO,4,2.5513
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Kimia,Nitrat,10,0.44
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Kimia,Nitrit,0.06,0.427
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Kimia,"Total P",0.2,0.23
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Kimia,F,1.5,0.639
2024,"Periode 2",5,"CLW1 3",Ciliwung,"Kampung Gedong  Intake PAM",-6.29863,106.850318,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Kimia,"Klorin Bebas",0.03,0.0523
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Kimia,Hg,0.002,0.0011
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Kimia,Cd,0.01,0.001
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Kimia,Zn,0.05,0.004
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Kimia,Cu,0.02,0.004
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Kimia,Pb,0.03,0.007
2024,"Periode 2",5,"CLW1 4",Ciliwung,"Jl.  Kalibata",-6.258176,106.860457,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Kimia,"Minyak dan Lemak",1,0.9
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Kimia,MBAS,0.2,0.062
2024,"Periode 2",5,"CLW1 5",Ciliwung,"Kampung Melayu Dalam",-6.228147,106.864621,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Biologi,"Total Coliform",5000,1600000
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Biologi,"Fecal Coliform",1000,1600000
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Fisika,Warna,50,0.9
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Kimia,Sulfat,300,10.2
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Kimia,Klorida,300,21.99
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Kimia,Amoniak,0.2,1.353
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Kimia,"Total N",15,7.105
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Kimia,Ni,0.05,0.004
2024,"Periode 2",5,"CLW1 6",Ciliwung,"Sebelum Pintu Air Manggarai",-6.212654,106.857741,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Fisika,TDS,1000,256
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Fisika,TSS,50,19
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Kimia,pH,6.9,6.9589
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Kimia,BOD,3,5.5
2024,"Periode 2",5,"CLW2 1",Ciliwung,"Jl.  Halimun",-6.204944,106.833889,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Biologi,"Total Coliform",5000,110000
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Biologi,"Fecal Coliform",1000,70000
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Fisika,Warna,50,0.9
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Kimia,Sulfat,300,10.34
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Kimia,Klorida,300,20.99
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Kimia,Amoniak,0.2,0.64
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Kimia,"Total N",15,6.962
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Kimia,Ni,0.05,0.004
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Kimia,Sianida,0.02,0.001
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Fisika,TDS,1000,190
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Fisika,TSS,50,24
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Kimia,pH,6.9,6.0988
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Kimia,BOD,3,6.3
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Kimia,COD,25,48.34
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Kimia,DO,4,3.1285
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Kimia,Nitrat,10,0.362
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Kimia,Nitrit,0.06,0.227
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Kimia,"Total P",0.2,0.226
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Kimia,F,1.5,0.366
2024,"Periode 2",5,"CKG 6",Cakung,"Jl.  Akses Marunda  dekat Aslinda Cargo Center",-6.110849,106.935885,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Kimia,"Klorin Bebas",0.03,0.04
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Kimia,Hg,0.002,0.0024
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Kimia,Cd,0.01,0.001
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Kimia,Zn,0.05,0.019
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Kimia,Cu,0.02,0.004
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Kimia,Pb,0.03,0.007
2024,"Periode 2",5,"CKG 7",Cakung,"Jembatan Cilincing  Jl.  Jayapura",-6.100666,106.940614,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Kimia,"Minyak dan Lemak",1,0.9
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Kimia,MBAS,0.2,0.051
2024,"Periode 2",5,"CKR 1",Cengkareng,"Sungai REL KA Kembangan",-6.162556,106.748139,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Biologi,"Total Coliform",5000,1600000
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Biologi,"Fecal Coliform",1000,1600000
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Fisika,Warna,50,0.9
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Kimia,Sulfat,300,10.29
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Kimia,Klorida,300,18.99
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Fisika,TDS,1000,314
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Fisika,TSS,50,199
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Kimia,pH,6.9,6.5145
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Kimia,BOD,3,6.1
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Kimia,COD,25,46.62
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Kimia,DO,4,2.1556
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Kimia,Nitrat,10,0.088
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Kimia,Nitrit,0.06,0.056
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Kimia,"Total P",0.2,0.562
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Kimia,F,1.5,0.153
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Kimia,H2S,0.002,0.002
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Kimia,"Klorin Bebas",0.03,0.0416
2024,"Periode 2",5,"CKR 2",Cengkareng,"Kapuk  Cengkareng Muara Drain",-6.112694,106.751611,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Kimia,Cd,0.01,0.001
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Kimia,Zn,0.05,0.013
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Kimia,Cu,0.02,0.004
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Kimia,Pb,0.03,0.007
2024,"Periode 2",5,"CLW1 1",Ciliwung,"Jl.  Kelapa Dua  Srengseng Sawah",-6.343319,106.8382324,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Kimia,"Minyak dan Lemak",1,0.9
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Kimia,MBAS,0.2,0.316
2024,"Periode 2",5,"CLW1 2",Ciliwung,"Komp  Kopassus Cijantung",-6.321946,106.840791,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Biologi,"Total Coliform",5000,350000
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Biologi,"Fecal Coliform",1000,240000
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Fisika,Warna,50,3
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Kimia,Sulfat,300,21.67
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Kimia,Klorida,300,26.99
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Kimia,Amoniak,0.2,0.426
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Kimia,"Total N",15,7.265
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Kimia,Ni,0.05,0.004
2024,"Periode 1",2,"JTK 1","Jati Kramat","Jl.  Kalimalang  AETRA",-6.248469,106.932627,Kimia,Sianida,0.02,0.004
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Fisika,TDS,1000,302
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Fisika,TSS,50,1505
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Kimia,pH,6.9,6.6051
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Kimia,BOD,3,10.7
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Kimia,COD,25,85.64
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Kimia,DO,4,2.1556
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Kimia,Nitrat,10,0.131
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Kimia,Nitrit,0.06,0.079
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Kimia,"Total P",0.2,0.455
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Kimia,F,1.5,0.426
2024,"Periode 2",5,"STR 5",Sunter,"Jl.  Alu alu Persahabatan",-6.202556,106.897083,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Kimia,"Klorin Bebas",0.03,0.0357
2024,"Periode 2",5,"STR 6",Sunter,"Jl.  Taruna  Pasar Pulogadung",-6.1863086,106.9051886,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Kimia,Cd,0.01,0.001
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Kimia,Zn,0.05,0.004
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Kimia,Cu,0.02,0.004
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Kimia,Pb,0.03,0.007
2024,"Periode 2",5,"STR 7",Sunter,"Jl.  Yos Sodarso  Kodamar",-6.155556,106.886139,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Kimia,"Minyak dan Lemak",1,0.9
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Kimia,MBAS,0.2,0.17
2024,"Periode 2",5,"STR 8",Sunter,"Bogasari Koja",-6.118972,106.89625,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Biologi,"Total Coliform",5000,350000
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Biologi,"Fecal Coliform",1000,350000
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Fisika,Warna,50,3
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Kimia,Sulfat,300,21.82
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Kimia,Klorida,300,26.99
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Kimia,Amoniak,0.2,0.622
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Kimia,"Total N",15,7.357
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Kimia,Ni,0.05,0.004
2024,"Periode 1",2,"JTK 2","Jati Kramat","Jl.  Taman Malaka Selatan",-6.230652551,106.9261831,Kimia,Sianida,0.02,0.001
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Fisika,TDS,1000,186
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Fisika,TSS,50,30
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Kimia,pH,6.9,6.1968
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Kimia,BOD,3,4.6
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Kimia,COD,25,33.15
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Kimia,DO,4,2.8936
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Kimia,Nitrat,10,0.468
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Kimia,Nitrit,0.06,0.116
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Kimia,"Total P",0.2,0.075
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Kimia,F,1.5,0.177
2024,"Periode 2",5,"TRB 1","Tarum Barat","Jl.  Kalimalang  Batas DKI Jakarta Ruko Caman",-6.249899493,106.9529476,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Kimia,"Klorin Bebas",0.03,0.03
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Kimia,Hg,0.002,0.0023
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Kimia,Cd,0.01,0.001
2024,"Periode 1",2,"KLT 6","Kalibaru Timur","Jl.   Bunga Matraman  Jatinegara",-6.211243889,106.8619619,Kimia,Cd,0.01,0.001
2024,"Periode 1",2,"KLT 6","Kalibaru Timur","Jl.   Bunga Matraman  Jatinegara",-6.211243889,106.8619619,Kimia,Zn,0.05,0.004
2024,"Periode 1",2,"KLT 6","Kalibaru Timur","Jl.   Bunga Matraman  Jatinegara",-6.211243889,106.8619619,Kimia,Cu,0.02,0.004
2024,"Periode 1",2,"KLT 6","Kalibaru Timur","Jl.   Bunga Matraman  Jatinegara",-6.211243889,106.8619619,Kimia,Pb,0.03,0.007
2024,"Periode 1",2,"KLT 6","Kalibaru Timur","Jl.   Bunga Matraman  Jatinegara",-6.211243889,106.8619619,Kimia,Cr6,0.05,0.002
2024,"Periode 1",2,"KLT 6","Kalibaru Timur","Jl.   Bunga Matraman  Jatinegara",-6.211243889,106.8619619,Kimia,"Minyak dan Lemak",1,0.9
2024,"Periode 1",2,"KLT 6","Kalibaru Timur","Jl.   Bunga Matraman  Jatinegara",-6.211243889,106.8619619,Kimia,MBAS,0.2,0.176
